,Codigo,lon,lat,Profundidad,Flujo_calor,Pesos,Flux_x_wts
530,PL6.8,-86.15,0.63915,-2764.0,80.0,0.20919566720372668,16.735653376298135
531,PL6.9,-86.14114999999998,0.638211111,-2691.0,151.0,0.20919566720372668,31.58854574776273
532,PL7.1,-86.14114999999998,0.6343055555,-2659.0,213.0,0.20919566720372668,44.55867711439378
533,PL7.10,-86.14114999999998,0.5843055555,-2715.0,523.0,0.20919566720372668,109.40933394754906
534,PL7.11,-86.14205000000001,0.5734555555,-2734.0,569.0,0.20919566720372668,119.03233463892047
535,PL7.12,-86.14205000000001,0.5686111110000001,-2728.0,582.0,0.20919566720372668,121.75187831256892
536,PL7.2,-86.13915,0.6244444444999999,-2663.0,147.0,0.20919566720372668,30.75176307894782
537,PL7.3,-86.1372,0.621527778,-2683.0,255.0,0.20919566720372668,53.3448951369503
538,PL7.4,-86.13915,0.6058333335,-2739.0,260.0,0.20919566720372668,54.390873472968934
539,PL7.5,-86.13819999999998,0.6058333335,-2741.0,205.0,0.20919566720372668,42.88511177676397
540,PL7.6,-86.14014999999999,0.6048444445,-2739.0,243.0,0.20919566720372668,50.834547130505584
541,PL7.7,-86.14114999999998,0.6039055555,-2704.0,343.0,0.20919566720372668,71.75411385087826
542,PL7.8,-86.14114999999998,0.5901388889999999,-2696.0,352.0,0.20919566720372668,73.6368748557118
543,PL7.9,-86.14205000000001,0.5862333335000001,-2700.0,523.0,0.20919566720372668,109.40933394754906
544,PL8.1,-86.0382,0.6725166665,-2670.0,113.0,0.20919566720372668,23.639110394021113
545,PL8.10,-86.03720000000001,0.6333166665,-2724.0,444.0,0.20919566720372668,92.88287623845464
546,PL8.11,-86.0382,0.6234555555,-2702.0,502.0,0.20919566720372668,105.01622493627079
547,PL8.12,-86.03720000000001,0.6196,-2719.0,590.0,0.20919566720372668,123.42544365019874
548,PL8.13,-86.03914999999999,0.606822222,-2700.0,607.0,0.20919566720372668,126.9817699926621
549,PL8.14,-86.04999999999998,0.6029166665,-2728.0,398.0,0.20919566720372668,83.25987554708321
550,PL8.15,-86.04999999999998,0.5920666665000001,-2760.0,347.0,0.20919566720372668,72.59089651969316
551,PL8.16,-86.05099999999999,0.5891500000000001,-2758.0,314.0,0.20919566720372668,65.68743950197018
552,PL8.17,-86.04999999999998,0.5862333335000001,-2754.0,456.0,0.20919566720372668,95.39322424489936
553,PL8.18,-86.04999999999998,0.5843055555,-2753.0,280.0,0.20919566720372668,58.57478681704347
554,PL8.19,-86.05099999999999,0.5734555555,-2751.0,318.0,0.20919566720372668,66.52422217078508
555,PL8.2,-86.0382,0.6705388889999999,-2668.0,71.0,0.20919566720372668,14.852892371464595
556,PL8.20,-86.04999999999998,0.5686111110000001,-2753.0,327.0,0.20919566720372668,68.40698317561862
557,PL8.21,-86.04999999999998,0.557761111,-2758.0,230.0,0.20919566720372668,48.11500345685714
558,PL8.22,-86.04115,0.5529166665,-2768.0,582.0,0.20919566720372668,121.75187831256892
559,PL8.23,-86.04015000000001,0.55,-2708.0,406.0,0.20919566720372668,84.93344088471304
560,PL8.24,-86.04015000000001,0.5382111110000001,-2724.0,201.0,0.20919566720372668,42.04832910794906
561,PL8.25,-86.04204999999999,0.5352944445,-2758.0,360.0,0.20919566720372668,75.3104401933416
562,PL8.3,-86.0382,0.668611111,-2687.0,222.0,0.20919566720372668,46.44143811922732
563,PL8.4,-86.0382,0.6666833335,-2696.0,272.0,0.20919566720372668,56.90122147941366
564,PL8.5,-86.03720000000001,0.6539055555,-2691.0,787.0,0.20919566720372668,164.6369900893329
565,PL8.6,-86.03720000000001,0.6529166665,-2681.0,402.0,0.20919566720372668,84.09665821589812
566,PL8.7,-86.03720000000001,0.6420666665,-2711.0,314.0,0.20919566720372668,65.68743950197018
567,PL8.8,-86.03720000000001,0.638211111,-2721.0,276.0,0.20919566720372668,57.73800414822856
568,PL8.9,-86.03720000000001,0.6352944444999999,-2728.0,423.0,0.20919566720372668,88.48976722717639
569,PL9.1,-86.10195,0.6196,-2717.0,280.0,0.20919566720372668,58.57478681704347
571,PL9.12,-86.08529999999999,0.6029166665,-2743.0,268.0,0.20919566720372668,56.06443881059875
573,PL9.2,-86.09999999999998,0.617622222,-2730.0,260.0,0.20919566720372668,54.390873472968934
574,PL9.3,-86.09205,0.6166833335,-2732.0,410.0,0.20919566720372668,85.77022355352794
575,PL9.4,-86.09015,0.6077611110000001,-2728.0,335.0,0.20919566720372668,70.08054851324843
576,PL9.5,-86.09015,0.6077611110000001,-2723.0,423.0,0.20919566720372668,88.48976722717639
577,PL9.6,-86.08914999999999,0.6077611110000001,-2724.0,498.0,0.20919566720372668,104.17944226745588
578,PL9.7,-86.0882,0.606822222,-2726.0,435.0,0.20919566720372668,91.0001152336211
579,PL9.8,-86.0882,0.6058333335,-2723.0,410.0,0.20919566720372668,85.77022355352794
580,PL9.9,-86.0872,0.6048444445,-2726.0,419.0,0.20919566720372668,87.65298455836148
581,PSCAN10-2,-85.7669,3.669166667,-2808.0,157.0,0.655941062801959,102.98274685990755
582,PSCAN10-3,-85.8683,3.433333333,-2893.0,154.0,0.655941062801959,101.01492367150168
583,PSCAN10-4,-86.04999999999998,3.0,-3032.0,181.0,0.3892207512466684,70.44895597564698
584,PSCAN10-5,-86.0014,2.75,-2925.0,56.5,0.3892207512466684,21.990972445436764
585,PSCAN10-6,-86.0175,2.483611111,-2960.0,13.8,0.3892207512466684,5.371246367204024
586,PSCAN10-7,-86.0356,2.2513888890000002,-2827.0,12.6,0.2576360660905537,3.246214432740976
587,PSCAN10-8,-86.0522,2.0175,-3022.0,18.0,0.2576360660905537,4.637449189629966
588,PSCAN10-9,-86.0511,1.8183333330000002,-2804.0,198.0,0.2576360660905537,51.01194108592963
589,PSCAN1010,-86.1333,1.5833333330000001,-2776.0,191.0,0.2576360660905537,49.20848862329575
590,PSCAN1011,-86.16889999999998,1.4,-2742.0,216.0,0.2576360660905537,55.6493902755596
591,PSCAN1012,-86.1678,1.150277778,-2690.0,276.0,0.20919566720372668,57.73800414822856
592,PSCAN1013,-86.2167,0.983611111,-2705.0,232.0,0.20919566720372668,48.53339479126459
593,PSCAN1014,-86.2003,0.8683333329999999,-2589.0,311.0,0.20919566720372668,65.059852500359
594,PSCAN1017,-86.1353,0.666666667,-2727.0,98.0,0.20919566720372668,20.501175385965215
595,PSCAN1018,-86.1336,0.6183333329999999,-2645.0,166.0,0.20919566720372668,34.72648075581863
596,PSCAN1019,-86.10219999999998,0.5841666670000001,-2701.0,224.0,0.20919566720372668,46.859829453634774
597,PSCAN1020,-86.1014,0.551944444,-2695.0,393.0,0.20919566720372668,82.21389721106458
598,PSCAN1021,-86.2517,0.133611111,-2855.0,59.0,0.5737867108750859,33.85341594163007
599,PSCAN1022,-86.3022,-0.4175,-2729.0,176.0,0.5737867108750859,100.98646111401513
600,PSCAN1023,-86.33329999999998,-1.0,-1947.0,37.7,1.2952946877929272,48.83260972979336
601,PSCAN1024,-86.5,-1.5,-2518.0,33.9,1.2952946877929272,43.91048991618023
602,PSCAN1025,-86.7181,-1.9522222219999998,-2909.0,42.3,3.4519151529580694,146.01601097012633
603,PSCAN9-H5,-99.4519,3.484722222,-3442.0,36.8,9.142211205225932,336.4333723523143
604,PSCAN9-H6,-95.65,4.251666667,-3442.0,24.3,7.135411855382221,173.39050808578796
605,PV24-23,-87.34999999999998,6.933333332999999,-3155.0,126.0,3.4156486941312356,430.37173546053566
606,PV24-24,-90.6167,6.316666667000001,-3647.0,36.4,5.085534894936192,185.11347017567738
607,PV24-25,-93.5667,4.883333333,-3415.0,28.9,4.3683641501319705,126.24572393881394
608,PV24-26,-97.1333,3.066666667,-3206.0,56.9,9.098545495935243,517.7072387187153
609,RIS-32B,-102.6,5.6833166665,-3130.0,203.0,15.050368380258128,3055.2247811924
610,RIS-33,-102.1,5.65,-3175.0,310.5,15.050368380258128,4673.139382070149
611,RIS-34B,-101.71685000000001,5.7,-3440.0,28.05,15.050368380258128,422.1628330662405
612,RIS-35,-101.15,5.6,-3250.0,74.25,11.398939808829518,846.3712808055917
613,RIS-36,-100.83314999999999,5.6833166665,-3405.0,52.15,11.398939808829518,594.4547110304593
614,RIS-37,-101.93315000000001,5.7333166664999995,-3285.0,50.1,15.050368380258128,754.0234558509322
615,RIS-38,-99.9167,5.716683333500001,-3420.0,46.95,9.65991953855928,453.5332223353582
616,RIS-39,-98.7833,6.0833166665,-3470.0,39.2,8.613937395702123,337.66634591152325
617,RIS-40,-97.4167,6.6833166665,-3520.0,15.25,8.705274993289713,132.75544364766813
618,RIS-41,-96.1,6.966683333500001,-3785.0,3.2,8.168480638450996,26.13913804304319
619,RIS-42,-94.9667,6.95,-3740.0,49.0,7.650772305117664,374.88784295076556
620,RIS-43,-93.9333,5.0833166665,-3540.0,47.15,5.006948651919013,236.07762893798147
621,RIS-44,-92.15,4.116683333499999,-3150.0,23.0,3.1992604433304286,73.58299019659985
622,RIS-45,-90.7,3.2666833335,-2360.0,36.2,2.6121175861875656,94.55865661998989
623,RIS-46,-89.4667,2.2833166665,-2160.0,21.2,1.540821285945432,32.66541126204316
624,RIS-47B,-88.53329999999998,1.2166833334999998,-2480.0,220.5,1.9575046026287595,431.62976487964147
625,RIS-48B,-86.3833,0.25,-2760.0,195.0,0.5737867108750859,111.88840862064175
626,RIS-49,-85.9667,-0.15,-2750.0,27.1,0.5737867108750859,15.54961986471483
627,RIS-50,-85.54999999999998,-1.6833166665000001,-2440.0,249.0,1.3229856612768394,329.423429657933
628,RIS-51,-85.5167,-1.75,-2385.0,82.95,3.0765570898482864,255.20041060291535
629,RIS-52,-85.4833,-2.7333166665,-3220.0,127.0,3.0765570898482864,390.7227504107324
630,SCAN10-2,-85.76829999999998,3.6817,-2808.0,157.0,0.655941062801959,102.98274685990755
631,SCAN10-3,-85.8767,3.4333,-2893.0,154.0,0.655941062801959,101.01492367150168
632,SCAN10-4,-86.04999999999998,3.0,-3032.0,181.0,0.3892207512466684,70.44895597564698
633,SCAN10-5,-86.0083,2.75,-2925.0,57.0,0.3892207512466684,22.1855828210601
634,SCAN10-6,-86.02169999999998,2.485,-2960.0,14.0,0.3892207512466684,5.4490905174533575
635,SCAN10-7,-86.0467,2.2583,-2827.0,13.0,0.3892207512466684,5.059869766206689
636,SCAN10-8,-86.0633,2.0217,-3022.0,18.0,0.2576360660905537,4.637449189629966
637,SCAN10-9,-86.0567,1.8267,-2804.0,198.0,0.2576360660905537,51.01194108592963
638,SCAN1010,-86.1333,1.5833,-2776.0,191.0,0.2576360660905537,49.20848862329575
639,SCAN1011,-86.18,1.4,-2742.0,216.0,0.2576360660905537,55.6493902755596
640,SCAN1012,-86.1733,1.1517,-2690.0,276.0,0.20919566720372668,57.73800414822856
641,SCAN1013,-86.2167,3.985,-2705.0,232.0,0.655941062801959,152.17832657005448
642,SCAN1014,-86.2017,4.8767,-2589.0,311.0,1.2200027527967723,379.42085611979616
643,SCAN1017,-86.14499999999998,7.6667,-2727.0,98.0,6.150786942979187,602.7771204119604
644,SCAN1020,-86.1083,0.5617,-2695.0,393.0,0.20919566720372668,82.21389721106458
645,SCAN1021,-86.26,1.135,-2855.0,59.0,0.20919566720372668,12.342544365019874
646,SCAN1022,-86.3133,-2.4217,-2729.0,176.0,3.0488661163643744,536.6004364801299
647,SCAN1023,-86.33329999999998,-1.0,-1947.0,38.0,1.2952946877929272,49.221198136131235
648,SCAN1024,-86.5,-1.5,-2518.0,34.0,1.2952946877929272,44.04001938495953
649,SCAN1025,-86.72499999999998,-1.9633,-2909.0,42.0,3.4519151529580694,144.98043642423892
650,SCAN9-HF5,-99.4617,3.4917,-3442.0,37.0,9.142211205225932,338.2618145933595
651,SCAN9-HF6,-95.65,4.26,-3442.0,24.0,6.765620188715555,162.37488452917333
652,STW7-11,-86.00485,3.0372222219999996,-2965.0,200.0,0.3892207512466684,77.84415024933368
653,STW7-12,-85.98819999999999,2.870538889,-3007.0,202.0,0.3892207512466684,78.62259175182702
654,STW7-13,-85.97344999999999,2.701927778,-2988.0,17.1,0.3892207512466684,6.65567484631803
655,STW7-14,-85.9696,2.538211111,-3026.0,8.2,0.3892207512466684,3.1916101602226803
656,STW7-15,-85.99115,2.3852944445,-2941.0,26.0,0.3892207512466684,10.119739532413378
657,STW7-17A,-85.99115,2.2196,-2830.0,43.75,0.2576360660905537,11.271577891461723
658,STW7-17B,-85.98915,2.2225166665,-2830.0,27.1,0.2576360660905537,6.981937391054005
659,STW7-18A,-85.99115,2.2852944445,-2855.0,33.75,0.3892207512466684,13.136200354575058
660,STW7-18B,-85.98915,2.2843055555,-2855.0,62.9,0.3892207512466684,24.48198525341544
661,STW7-2,-83.29015000000001,4.341127778000001,-3281.0,99.1,1.3405093990061372,132.84448144150818
662,STW7-20,-86.0167,2.0577611109999996,-2764.0,88.14999999999999,0.2576360660905537,22.710619225882304
663,STW7-21,-86.01859999999999,2.0391500000000002,-3045.0,27.1,0.2576360660905537,6.981937391054005
664,STW7-22A,-86.02054999999999,1.971527778,-3391.0,2.95,0.2576360660905537,0.7600263949671334
665,STW7-22B,-86.02054999999999,1.9725166665,-3391.0,2.95,0.2576360660905537,0.7600263949671334
666,STW7-23A,-86.0167,1.8852944445,-2595.0,49.9,0.2576360660905537,12.856039697918629
667,STW7-23B,-86.00775,1.8891499999999999,-2595.0,645.0,0.2576360660905537,166.17526262840713
668,STW7-25,-86.0167,1.8234555554999998,-2650.0,276.0,0.2576360660905537,71.10755424099281
669,STW7-26A,-86.01759999999999,1.8577611109999999,-2612.0,130.0,0.2576360660905537,33.49268859177198
670,STW7-26B,-86.01859999999999,1.8666833335,-2612.0,92.05,0.2576360660905537,23.715399883635463
671,STW7-27,-86.0167,2.1715277779999997,-2931.0,5.0,0.2576360660905537,1.2881803304527684
672,STW7-28,-86.26759999999999,2.451927778,-2727.0,66.1,0.3892207512466684,25.727491657404777
673,STW7-29,-86.65195,2.38915,-2481.0,94.1,0.7922697878403634,74.55258703577819
674,STW7-3,-83.25485,3.9734555555,-3410.0,44.2,0.9830146514874836,43.449247595746776
675,STW7-31A,-86.3029,2.587222222,-2969.0,22.8,0.3892207512466684,8.87423312842404
676,STW7-31B,-86.30099999999999,2.5901388890000003,-2969.0,33.95,0.3892207512466684,13.214044504824393
677,STW7-32,-86.59205,2.50875,-3060.0,97.05,0.3892207512466684,37.773873908489165
678,STW7-33,-86.70585,2.7715277780000003,-3007.0,184.0,0.7922697878403634,145.77764096262686
679,STW7-34,-86.72344999999999,2.58915,-3077.0,26.2,0.7922697878403634,20.75746844141752
680,STW7-36,-85.6353,2.0833166665,-2832.0,86.95,0.2576360660905537,22.40145594657364
681,STW7-37A,-85.67054999999999,1.9862333335,-2779.0,90.2,0.2576360660905537,23.23877316136794
682,STW7-37B,-85.6686,1.9862333335,-2779.0,75.89999999999999,0.2576360660905537,19.554577416273023
683,STW7-38,-85.6676,1.7352944445,-2820.0,31.2,0.2576360660905537,8.038245262025274
684,STW7-39,-85.65679999999999,1.45875,-2725.0,411.0,0.2576360660905537,105.88842316321755
685,STW7-4,-83.44205,3.618611111,-2988.0,56.05,0.9830146514874836,55.09797121587345
686,STW7-40,-85.65,1.1744444445,-2800.0,153.0,0.20919566720372668,32.00693708217018
687,STW7-41,-85.6676,0.9666833335,-2705.0,163.0,0.20919566720372668,34.098893754207445
688,STW7-42,-85.67344999999999,0.770538889,-2701.0,127.0,0.20919566720372668,26.56784973487329
689,STW7-43,-86.14205000000001,0.8362333335000001,-2730.0,10.75,0.20919566720372668,2.2488534224400616
690,STW7-46,-86.14114999999998,0.856822222,-2620.0,436.0,0.20919566720372668,91.20931090082483
691,STW7-51,-86.10679999999999,0.7166833335,-2600.0,507.0,0.20919566720372668,106.06220327228942
692,STW7-52,-86.1353,0.738211111,-2750.0,105.0,0.20919566720372668,21.9655450563913
693,STW7-58,-86.1196,0.7362333335,-2730.0,90.0,0.20919566720372668,18.8276100483354
694,STW7-60,-86.17249999999999,0.6362333335,-2740.0,386.0,0.20919566720372668,80.7495275406385
695,STW7-62,-86.18430000000001,0.5843055555,-2720.0,194.0,0.20919566720372668,40.58395943752298
696,STW7-68,-86.22445,0.5666833335,-2720.0,290.0,0.20919566720372668,60.66674348908074
697,STW7-70A,-86.15679999999999,0.28722222199999997,-2725.0,343.0,0.20919566720372668,71.75411385087826
698,STW7-70B,-86.15484999999998,0.2833166665,-2725.0,997.0,0.20919566720372668,208.5680802021155
699,STW7-72,-85.98719999999997,0.1754333335,-2817.0,128.0,0.5737867108750859,73.444698992011
700,STW7-8.1,-83.45775,2.8039055555,-3139.0,78.85,0.716294339932193,56.47980870365342
701,STW7-8.2,-83.45679999999999,2.8019277780000005,-3139.0,84.79999999999998,0.716294339932193,60.741760026249956
702,STW716.1,-86.00485,2.1039055555,-2710.0,109.0,0.2576360660905537,28.08233120387035
703,STW716.2,-86.00389999999999,2.1058333334999997,-2710.0,124.0,0.2576360660905537,31.946872195228657
704,STW716.3,-86.00389999999999,2.106822222,-2710.0,182.0,0.2576360660905537,46.88976402848077
705,STW716.4,-86.00389999999999,2.10875,-2710.0,84.1,0.2576360660905537,21.66719315821556
706,STW716.5,-86.00289999999998,2.1166833335,-2710.0,113.0,0.2576360660905537,29.112875468232566
707,STW716.6,-86.00195,2.117622222,-2710.0,66.8,0.2576360660905537,17.210089214848985
708,STW719.2,-86.0167,2.138211111,-2893.0,8.900000000000002,0.2576360660905537,2.292960988205928
709,STW719.3,-86.0167,2.13915,-2893.0,1.85,0.2576360660905537,0.47662672226752434
710,STW724.1,-86.01859999999999,1.95,-3367.0,16.85,0.2576360660905537,4.34116771362583
711,STW724.2,-86.01859999999999,1.9420666665000001,-3367.0,13.2,0.2576360660905537,3.400796072395308
712,STW724.3,-86.01859999999999,1.940138889,-3367.0,27.8,0.2576360660905537,7.162282637317392
713,STW724.4,-86.01859999999999,1.937222222,-3367.0,28.75,0.2576360660905537,7.407036900103418
714,STW724.5,-86.01859999999999,1.9352944445000002,-3367.0,55.15,0.2576360660905537,14.208629044894035
715,STW724.6,-86.01859999999999,1.9254333335,-3367.0,26.9,0.2576360660905537,6.930410177835894
716,STW724.7,-86.01859999999999,1.921527778,-3367.0,41.75,0.2576360660905537,10.756305759280616
717,STW724.8,-86.0196,1.9166833335,-3367.0,26.9,0.2576360660905537,6.930410177835894
718,STW730.1,-86.6343,2.6754333335,-2950.0,86.14999999999999,0.7922697878403634,68.2540422224473
719,STW730.2,-86.6333,2.6843055555,-2950.0,175.0,0.7922697878403634,138.6472128720636
720,STW730.3,-86.62545,2.6862333334999997,-2950.0,119.0,0.7922697878403634,94.28010475300324
721,STW735.1,-85.73429999999999,2.641127778,-2950.0,17.1,0.3892207512466684,6.65567484631803
722,STW735.2,-85.72545,2.3920666665,-2950.0,20.95,0.3892207512466684,8.154174738617701
723,STW735.3,-85.72445,2.3920666665,-2950.0,26.9,0.3892207512466684,10.47003820853538
724,STW735.4,-85.72344999999999,2.3920666665,-2950.0,24.15,0.3892207512466684,9.39968114260704
725,STW735.5,-85.72155,2.391127778,-2950.0,19.15,0.3892207512466684,7.453577386373699
726,STW745.1,-86.1676,0.8420666665000001,-2580.0,185.0,0.20919566720372668,38.70119843268944
727,STW745.2,-86.15875,0.8391500000000001,-2630.0,92.0,0.20919566720372668,19.246001382742854
728,STW750.2,-86.11760000000001,0.741127778,-2700.0,54.2,0.20919566720372668,11.338405162441987
729,STW753.1,-86.15,0.756822222,-2670.0,178.0,0.20919566720372668,37.23682876226335
730,STW753.2,-86.14114999999998,0.7420666665,-2740.0,88.0,0.20919566720372668,18.40921871392795
731,STW754.1,-86.12444999999998,0.750988889,-2690.0,31.2,0.20919566720372668,6.526904816756272
732,STW754.2,-86.12444999999998,0.7420666665,-2700.0,44.9,0.20919566720372668,9.392885457447328
733,STW754.3,-86.12444999999998,0.741127778,-2680.0,93.9,0.20919566720372668,19.643473150429937
734,STW754.4,-86.12444999999998,0.738211111,-2760.0,785.0,0.20919566720372668,164.21859875492544
735,STW754.5,-86.12545,0.7362333335,-2760.0,241.0,0.20919566720372668,50.41615579609813
736,STW754.6,-86.1333,0.7244444445,-2760.0,259.0,0.20919566720372668,54.18167780576521
737,STW754.7,-86.1333,0.721527778,-2590.0,715.0,0.20919566720372668,149.57490205066458
738,STW754.8,-86.1343,0.717622222,-2600.0,369.0,0.20919566720372668,77.19320119817515
739,STW755.1,-86.1882,0.701927778,-2670.0,79.79999999999998,0.20919566720372668,16.693814242857385
740,STW755.2,-86.18914999999998,0.7,-2720.0,136.0,0.20919566720372668,28.45061073970683
741,STW755.3,-86.18914999999998,0.690138889,-2720.0,43.05,0.20919566720372668,9.005873473120433
742,STW756.1,-86.1882,0.6734555555,-2770.0,104.0,0.20919566720372668,21.756349389187573
743,STW756.2,-86.1882,0.671527778,-2730.0,128.0,0.20919566720372668,26.777045402077015
744,STW757.1,-86.19205,0.6058333335,-2720.0,140.0,0.20919566720372668,29.287393408521734
745,STW757.2,-86.201,0.6166833335,-2720.0,170.0,0.20919566720372668,35.56326342463353
746,STW759.1,-86.1372,0.690138889,-2720.0,49.9,0.20919566720372668,10.438863793465961
747,STW759.2,-86.13625,0.688211111,-2720.0,51.75,0.20919566720372668,10.825875777792856
748,STW759.3,-86.1372,0.6852944445,-2640.0,249.0,0.20919566720372668,52.08972113372794
749,STW759.4,-86.14014999999999,0.6754333335,-2680.0,113.0,0.20919566720372668,23.639110394021113
750,STW759.5,-86.14205000000001,0.6725166665,-2740.0,117.0,0.20919566720372668,24.475893062836022
751,STW759.6,-86.15195,0.6696,-2690.0,89.0,0.20919566720372668,18.618414381131675
752,STW761.1,-86.1686,0.6696,-2740.0,74.75,0.20919566720372668,15.63737612347857
753,STW761.2,-86.15875,0.6725166665,-2750.0,55.15,0.20919566720372668,11.537141046285527
754,STW761.3,-86.15584999999999,0.6744444445,-2730.0,45.1,0.20919566720372668,9.434724590888074
755,STW763.2,-86.2,0.807761111,-2720.0,236.0,0.20919566720372668,49.370177460079496
756,STW763.3,-86.19205,0.8058333335000001,-2720.0,256.0,0.20919566720372668,53.55409080415403
757,STW763.4,-86.19205,0.801927778,-2650.0,294.0,0.20919566720372668,61.50352615789564
758,STW763.5,-86.19115,0.6254333335,-2640.0,497.0,0.20919566720372668,103.97024660025215
759,STW763.6,-86.19014999999999,0.620538889,-2660.0,399.0,0.20919566720372668,83.46907121428694
760,STW763.7,-86.1882,0.6166833335,-2720.0,223.0,0.20919566720372668,46.65063378643105
761,STW763.8,-86.18625,0.6029166665,-2720.0,84.0,0.20919566720372668,17.57243604511304
762,STW763.9,-86.18625,0.6039055555,-2720.0,78.14999999999999,0.20919566720372668,16.34864139197124
763,STW76310,-86.18430000000001,0.6,-2720.0,355.0,0.20919566720372668,74.26446185732297
764,STW76311,-86.1833,0.5911277779999999,-2720.0,324.0,0.20919566720372668,67.77939617400745
765,STW764.1,-86.17545000000001,0.5901388889999999,-2720.0,533.0,0.20919566720372668,111.50129061958631
766,STW764.2,-86.17545000000001,0.5891500000000001,-2720.0,796.0,0.20919566720372668,166.51975109416642
767,STW764.3,-86.17545000000001,0.587222222,-2720.0,360.0,0.20919566720372668,75.3104401933416
768,STW765.1,-86.17249999999999,0.5686111110000001,-2720.0,376.0,0.20919566720372668,78.65757086860123
769,STW765.2,-86.17154999999998,0.567622222,-2720.0,442.0,0.20919566720372668,92.4644849040472
770,STW766.1,-86.18529999999998,0.550988889,-2780.0,96.85,0.20919566720372668,20.260600368680926
771,STW766.2,-86.18430000000001,0.541127778,-2780.0,80.2,0.20919566720372668,16.77749250973888
772,STW767.1,-86.14014999999999,0.571527778,-2720.0,546.0,0.20919566720372668,114.22083429323476
773,STW767.2,-86.14014999999999,0.567622222,-2720.0,421.0,0.20919566720372668,88.07137589276893
774,STW767.3,-86.14114999999998,0.557761111,-2700.0,298.0,0.20919566720372668,62.34030882671055
775,STW767.4,-86.14114999999998,0.5539055555,-2730.0,215.0,0.20919566720372668,44.977068448801234
776,STW767.5,-86.14205000000001,0.55,-2760.0,152.0,0.20919566720372668,31.797741414966456
777,STW767.6,-86.15,0.541127778,-2780.0,183.0,0.20919566720372668,38.282807098281985
778,STW767.7,-86.15,0.537222222,-2780.0,353.0,0.20919566720372668,73.84607052291551
779,STW769.1,-86.17344999999999,0.5333166665,-2770.0,264.0,0.20919566720372668,55.22765614178384
780,STW769.2,-86.17344999999999,0.5244444445,-2750.0,322.0,0.20919566720372668,67.36100483959999
781,STW769.3,-86.17344999999999,0.5225166665,-2750.0,390.0,0.20919566720372668,81.5863102094534
782,STW769.4,-86.17344999999999,0.517622222,-2730.0,1270.0,0.20919566720372668,265.6784973487329
783,STW769.5,-86.17344999999999,0.507761111,-2750.0,356.0,0.20919566720372668,74.4736575245267
784,STW769.6,-86.17249999999999,0.5048444445,-2790.0,337.0,0.20919566720372668,70.49893984765589
785,STW769.7,-86.17154999999998,0.501927778,-2760.0,334.0,0.20919566720372668,69.87135284604472
786,STW769.8,-86.17054999999999,0.49206666649999997,-2780.0,318.0,0.20919566720372668,66.52422217078508
787,STW771.1,-86.201,0.0696,-2941.0,197.0,0.5737867108750859,113.03598204239192
788,STW771.2,-86.19205,0.054844444500000006,-2941.0,195.0,0.5737867108750859,111.88840862064175
